1650	61	7.8102496759
1700	330	18.1659021246
1725	807	28.4077454227
1751	1995	44.6654228683
1775	3612	60.0999168053
1800	5137	71.6728679488
1825	6959	83.4206209519
1850	9032	95.0368349641
1776	3711	60.9179776421
1759	2478	49.7795138586
1785	4449	66.7008245826
1791	4734	68.8040696471
1796	5107	71.4632772828
1804	5764	75.9210115844
1804	5978	77.3175271203
1800	5528	74.3505211818
1809	6320	79.4984276574
1816	6845	82.7345151675
1829	7994	89.409171789

