1667	6619	81.3
1658	6177	78.6
1653	5714	75.6
1650	5327	73.0
1645	5218	72.2
1640	4717	68.7
1635	4436	66.6
1674	7036	83.9
1678	7443	86.3
1682	7802	88.3
1686	8291	91.1
1691	8760	93.5
1698	9569	97.8
1666	6500	80.6
1661	6183	78.6

